,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,8100,12450,9561,7600,24000,13804,7600,8100,7792,7600,-21.04,-12.89,-37.84,1.25,-0.01,47502,0.0462,0.0559,0.0454,0.0545,4.79,-21.04
1,2000-01-31,6890,8000,6611,5500,24000,13390,5500,6900,6458,5750,-14.94,-33.91,-45.05,19.83,-2.19,137982,0.0466,0.0525,0.0455,0.0492,4.78,-14.94
2,2000-02-29,5400,6970,5737,4820,24000,13080,4820,5400,5282,5100,-17.56,-42.19,-52.97,12.03,-9.6,87886,0.0493,0.0464,0.0466,0.0509,5.07,-17.56
3,2000-03-31,6500,7400,6701,6140,24000,12766,4820,7400,6924,6500,20.37,-19.75,-27.05,-10.96,-23.1,140412,0.049,0.0453,0.0473,0.0503,5.05,20.37
4,2000-04-30,5550,7090,6379,5330,24000,12253,4820,6480,5838,5330,-24.08,-15.27,-44.9,-14.62,-50.76,91296,0.0514,0.0619,0.0496,0.0538,5.06,-24.08
5,2000-05-31,4635,5750,4751,3960,24000,11303,3960,4750,4373,4050,-16.49,-14.17,-49.93,11.15,-57.27,87246,0.0559,0.0684,0.0516,0.0607,5.12,-16.49
6,2000-06-30,4900,6500,5107,4500,24000,10336,3960,4900,4797,4700,15.29,-25.19,-39.51,6.52,-64.69,79986,0.0579,0.0656,0.0521,0.0647,5.16,15.29
7,2000-07-31,4150,5150,4658,4140,18650,8975,3960,4260,4188,4140,-15.31,-25.23,-39.77,-3.49,-66.9,38026,0.0547,0.0223,0.0503,0.056,5.13,-15.31
8,2000-08-31,4000,4520,4164,4000,15600,7841,3960,4105,4072,4000,-3.61,-13.7,-25.93,-0.74,-64.06,35462,0.0505,0.0243,0.0502,0.0372,5.12,-3.61
9,2000-09-30,3970,4060,3784,3305,15000,7029,3305,3970,3783,3600,-3.29,-15.62,-42.13,15.41,-56.65,66554,0.0523,0.0546,0.0521,0.0364,5.09,-3.29
10,2000-10-31,3850,4360,3931,3750,13800,6185,3305,3925,3866,3750,-3.02,-7.23,-30.63,-1.28,-63.07,47370,0.0474,0.0248,0.049,0.0373,5.37,-3.02
11,2000-11-30,3530,4060,3846,3530,12450,5413,3305,3790,3690,3530,-5.87,-13.05,-16.94,-5.11,-61.87,7504,0.0339,0.0179,0.0479,0.0362,5.32,-5.87
12,2000-12-31,3780,3780,3541,3380,8100,4961,3305,3780,3590,3480,-0.26,3.85,-19.57,8.62,-51.35,31338,0.0304,0.0251,0.0459,0.0232,6.08,-0.26
13,2001-01-31,3750,3960,3698,3515,7400,4697,3305,3840,3769,3725,-0.79,-2.6,-9.64,-2.34,-45.57,52278,0.033,0.0409,0.0451,0.029,5.27,-0.79
14,2001-02-28,3460,3745,3505,3410,7400,4511,3305,3545,3472,3410,-7.11,-6.99,-15.61,0.14,-35.69,36006,0.0322,0.017,0.0433,0.0283,5.06,-7.11
15,2001-03-31,3000,3285,3160,2990,7090,4206,2990,3220,3116,3000,-13.29,-20.63,-24.43,-5.51,-54.2,21632,0.0265,0.0282,0.0413,0.0295,4.96,-13.29
16,2001-04-30,3415,3595,3255,2950,6500,3956,2950,3445,3387,3350,13.83,-9.05,-8.93,-2.29,-38.47,12464,0.0264,0.0249,0.0382,0.0244,5.01,13.83
17,2001-05-31,4000,4200,3781,3530,6500,3872,2950,4200,4106,4000,17.13,15.61,13.31,-2.68,-13.7,27848,0.0278,0.0281,0.0339,0.0267,5.01,17.13
18,2001-06-30,4360,4925,4509,4090,5150,3825,2950,4625,4358,4205,5.06,40.65,15.34,-7.63,-7.33,15596,0.0281,0.0289,0.0295,0.027,4.99,5.06
19,2001-07-31,5690,5770,4576,4255,5770,3816,2950,5770,5158,4610,30.5,66.62,51.73,23.43,37.11,83860,0.0284,0.0393,0.0309,0.0323,4.77,30.5
20,2001-08-31,6300,6910,6204,5230,6910,3995,2950,6650,6492,6300,10.72,57.5,82.08,-1.56,57.5,28376,0.0339,0.0444,0.0332,0.0397,4.54,10.72
21,2001-09-30,5830,6480,5911,5150,6910,4168,2950,5980,5826,5750,-11.67,38.64,90.52,-2.83,52.02,12260,0.0379,0.0504,0.0326,0.0466,4.0,-11.67
22,2001-10-31,7230,7310,7055,6460,7310,4425,2950,7260,7216,7160,24.01,27.07,111.71,0.0,87.79,37484,0.0395,0.0376,0.0335,0.0441,4.02,24.01
23,2001-11-30,11000,11000,8991,7220,11000,4874,2950,11000,10550,10200,53.63,65.41,168.29,4.76,211.61,65526,0.0406,0.0345,0.0348,0.042,4.04,53.63
24,2001-12-31,10500,11000,9775,8840,11000,5341,2950,10500,10010,9650,2.94,80.1,149.7,8.36,177.78,40370,0.0445,0.0539,0.0371,0.0386,4.01,2.94
25,2002-01-31,10100,11000,9738,8800,11000,5856,2950,10700,10380,10000,-3.81,39.7,77.5,-8.18,169.33,60282,0.0446,0.0442,0.0375,0.0455,3.98,-3.81
26,2002-02-28,11250,11250,10201,9030,11250,6347,2950,11250,11080,10800,6.13,10.29,70.45,3.21,225.14,36096,0.043,0.0348,0.0384,0.0444,4.01,6.13
27,2002-03-31,13100,14100,11820,10200,14100,7050,2950,13500,13090,12850,16.44,24.76,124.7,-5.07,322.58,40239,0.0406,0.0369,0.0388,0.0397,4.0,16.44
28,2002-04-30,13450,16000,14195,13050,16000,7979,3400,14450,13890,13350,2.67,34.5,87.85,-5.61,293.85,25914,0.0413,0.0417,0.0399,0.0375,4.04,2.67
29,2002-05-31,11100,13350,12793,11100,16000,8797,4090,12350,11760,11100,-17.47,-1.33,0.91,-13.95,177.5,9912,0.0398,0.0237,0.04,0.0354,4.28,-17.47
30,2002-06-30,12850,13750,12040,10700,16000,9372,4255,13750,13040,12300,6.2,-1.91,22.38,-2.65,205.59,23470,0.037,0.0392,0.0406,0.0354,4.26,6.2
31,2002-07-31,14950,14950,13813,13200,16000,10185,5150,14950,14400,13650,16.34,11.15,48.02,13.26,162.74,45836,0.0345,0.0316,0.04,0.0318,4.27,16.34
