,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,3700,4590,4082,3430,98400,17601,3430,3780,3620,3430,-27.45,-36.75,-25.4,-2.37,184.39,181258,0.052,0.0386,0.0558,0.0494,4.79,-27.45
1,2000-01-31,3535,4340,3875,3510,98400,15486,3430,3800,3615,3510,-4.46,-22.31,-42.98,-9.82,139.47,181300,0.0462,0.0469,0.0561,0.0514,4.78,-4.46
2,2000-02-29,3075,3680,3085,2390,98400,13571,2390,3310,3029,2780,-15.29,-33.87,-50.8,26.8,84.54,394206,0.0507,0.069,0.058,0.0523,5.07,-15.29
3,2000-03-31,2680,4400,3370,2680,98400,10432,2390,3360,3020,2680,-12.85,-27.57,-48.56,-18.79,5.02,289190,0.0575,0.08,0.0608,0.0655,5.05,-12.85
4,2000-04-30,2220,2850,2454,2125,98400,5977,2125,2400,2294,2160,-33.93,-38.84,-50.0,-7.11,-54.91,91156,0.0601,0.0573,0.0602,0.068,5.06,-33.93
5,2000-05-31,1820,2340,1893,1430,7460,4400,1430,1820,1712,1610,-18.02,-40.81,-60.48,16.67,-74.44,104370,0.0607,0.0705,0.0572,0.0685,5.12,-18.02
6,2000-06-30,1950,2005,1788,1610,7460,4061,1430,2005,1827,1700,14.71,-31.58,-47.3,16.07,-59.38,528392,0.0619,0.0481,0.0578,0.059,5.16,14.71
7,2000-07-31,1890,2400,2081,1695,7460,3709,1430,1890,1856,1810,-3.08,-14.86,-46.53,11.5,-69.52,123802,0.0645,0.0651,0.0566,0.0614,5.13,-3.08
8,2000-08-31,3020,3050,2469,1930,6000,3360,1430,3050,2926,2750,59.79,65.93,-1.79,13.75,-50.41,720696,0.061,0.0421,0.0557,0.0519,5.12,59.79
9,2000-09-30,2200,3025,2378,1930,6000,3110,1430,2200,2059,1975,-27.87,9.73,-23.08,13.99,-58.57,261554,0.0578,0.0564,0.0574,0.0567,5.09,-27.87
10,2000-10-31,1800,2410,2136,1800,6000,2873,1430,2000,1910,1800,-18.18,-4.76,-18.92,-13.46,-60.44,162296,0.0555,0.0409,0.0573,0.0495,5.37,-18.18
11,2000-11-30,1815,2090,1894,1780,4590,2606,1430,1860,1834,1815,-2.94,-39.7,6.76,1.97,-60.59,146032,0.0498,0.0403,0.0555,0.047,5.32,-2.94
12,2000-12-31,1340,1840,1711,1305,4400,2430,1305,1740,1481,1305,-26.98,-34.31,-21.18,-22.99,-62.78,77786,0.0493,0.0368,0.0557,0.0404,6.08,-26.98
13,2001-01-31,1820,1890,1627,1340,4400,2237,1305,1890,1729,1635,35.82,1.11,-3.7,11.31,-48.51,178242,0.0458,0.0426,0.0559,0.0433,5.27,35.82
14,2001-02-28,1780,1860,1750,1610,4400,2125,1305,1860,1832,1780,8.54,-3.26,-36.43,-1.11,-46.22,317052,0.0435,0.0276,0.0529,0.038,5.06,8.54
15,2001-03-31,1530,1720,1605,1530,3050,1972,1305,1615,1564,1530,-14.04,14.18,-30.45,-2.55,-46.32,56698,0.0378,0.0231,0.0487,0.0346,4.96,-14.04
16,2001-04-30,1515,1600,1494,1400,3050,1895,1305,1520,1512,1505,-0.98,-19.84,-18.98,-1.62,-31.76,52932,0.035,0.0206,0.0461,0.0256,5.01,-0.98
17,2001-05-31,1670,1795,1636,1500,3050,1871,1305,1760,1720,1670,10.23,-6.18,-7.99,-6.96,-8.24,123256,0.0315,0.0205,0.0419,0.0215,5.01,10.23
18,2001-06-30,1715,1970,1789,1710,3050,1872,1305,1800,1731,1710,-0.29,10.65,27.99,-6.79,-14.46,69610,0.0287,0.0297,0.0404,0.0227,4.99,-0.29
19,2001-07-31,1655,1920,1757,1640,3050,1845,1305,1695,1659,1640,-3.5,9.24,-9.07,-1.19,-12.43,49194,0.0273,0.0341,0.0375,0.029,4.77,-3.5
20,2001-08-31,1720,1890,1787,1705,3025,1787,1305,1890,1794,1720,3.93,2.99,-3.37,-1.71,-43.05,288718,0.0273,0.0327,0.0361,0.0328,4.54,3.93
21,2001-09-30,1445,1855,1555,1195,2410,1732,1195,1465,1447,1435,-19.5,-15.99,-7.37,3.96,-29.17,72894,0.0379,0.0699,0.0379,0.0483,4.0,-19.5
22,2001-10-31,1680,1865,1624,1510,2090,1687,1195,1865,1783,1680,16.26,1.51,10.89,3.38,-6.67,772562,0.0411,0.0426,0.0378,0.0504,4.02,16.26
23,2001-11-30,1900,2035,1922,1790,2035,1688,1195,2030,1943,1860,11.76,0.53,10.47,-5.47,4.68,185174,0.0417,0.0252,0.0367,0.0493,4.04,11.76
24,2001-12-31,1810,1900,1830,1770,2035,1698,1195,1850,1802,1770,-2.69,25.26,5.23,2.26,35.07,75186,0.0406,0.0203,0.0352,0.0298,4.01,-2.69
25,2002-01-31,2300,2300,1905,1755,2300,1720,1195,2300,2104,1900,27.07,36.9,38.97,25.68,26.37,814624,0.0396,0.0282,0.0337,0.0252,3.98,27.07
26,2002-02-28,2980,3150,2616,2070,3150,1785,1195,3150,3033,2940,52.04,60.22,66.02,-0.67,67.42,604766,0.0431,0.0539,0.0362,0.0361,4.01,52.04
27,2002-03-31,2630,3175,2909,2570,3175,1890,1195,2710,2644,2570,-11.74,45.3,82.01,-1.5,69.68,242274,0.0355,0.0341,0.0365,0.0396,4.0,-11.74
28,2002-04-30,2180,2900,2615,2180,3175,1986,1195,2480,2301,2180,-14.35,-0.33,32.5,-16.48,48.68,100613,0.0348,0.036,0.0377,0.0435,4.04,-14.35
29,2002-05-31,2180,2690,2362,2100,3175,2052,1195,2230,2176,2100,0.0,-24.41,18.55,-5.83,34.88,97695,0.0378,0.0433,0.0393,0.0383,4.28,0.0
